Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
0,1,1,0,23,5,7,2,13.0,5,11,1,10.0,Dropout
0,1,1,0,20,6,8,6,11.833333333333334,6,9,5,10.4,Enrolled
0,1,1,0,21,11,11,11,12.454545454545457,11,17,8,12.75,Graduate
0,1,1,0,20,5,6,3,11.0,5,6,0,0.0,Dropout
0,1,1,0,21,5,10,4,13.2,5,7,4,14.25,Enrolled
0,1,1,1,18,6,6,6,15.5,6,6,6,14.166666666666666,Graduate
0,1,1,0,18,6,8,6,12.333333333333334,6,6,6,13.666666666666666,Graduate
0,1,1,0,18,5,13,5,12.0,5,9,4,11.4,Enrolled
0,1,1,0,20,6,12,4,11.6,6,11,5,11.5,Enrolled
0,1,1,1,18,6,7,6,11.333333333333334,6,8,6,12.285714285714286,Graduate
0,1,1,0,19,6,12,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,20,5,7,4,12.0,5,8,2,12.5,Enrolled
0,1,1,0,19,5,11,4,12.0,5,9,5,12.6,Graduate
1,1,1,0,33,5,11,2,12.5,5,9,2,11.5,Dropout
0,1,1,0,21,12,12,12,13.666666666666666,11,16,11,13.0,Graduate
1,0,1,0,25,6,17,2,14.5,6,13,0,0.0,Dropout
0,1,1,1,20,6,10,4,13.2,6,8,0,0.0,Dropout
0,1,1,1,22,7,11,5,12.166666666666666,8,14,5,14.8,Dropout
0,1,0,0,39,6,10,4,11.25,6,6,6,11.333333333333334,Graduate
0,1,1,1,21,6,8,6,15.166666666666666,6,7,6,14.428571428571429,Graduate
0,1,0,1,19,6,8,6,11.166666666666666,6,7,4,13.4,Graduate
0,1,0,1,26,7,8,6,10.983333333333334,7,8,6,10.983333333333334,Graduate
0,1,0,1,19,6,8,4,10.75,6,11,5,11.5,Graduate
0,0,0,1,20,12,15,11,13.384615384615383,9,13,7,14.285714285714286,Graduate
0,1,0,1,25,6,8,6,11.285714285714286,6,10,5,12.2,Enrolled
0,1,1,0,24,6,13,0,0.0,6,6,0,0.0,Dropout
0,1,1,0,20,5,7,4,13.0,5,9,5,14.833333333333334,Graduate
0,1,1,0,29,6,9,6,16.11111111111111,6,7,6,13.5,Graduate
0,1,1,0,20,6,8,6,11.5,6,8,6,11.0,Graduate
0,1,1,0,20,6,15,4,10.75,6,12,2,10.5,Dropout
0,1,1,1,24,6,10,4,11.6,6,8,5,13.0,Graduate
1,1,1,0,24,7,21,0,0.0,7,7,0,0.0,Dropout
0,1,1,0,23,5,5,5,13.8,5,7,5,14.142857142857142,Graduate
0,1,1,0,20,7,8,7,13.585714285714284,8,8,8,14.6875,Graduate
0,1,1,0,19,6,8,6,13.857142857142858,6,8,5,13.0,Graduate
0,1,1,0,28,6,12,5,12.0,6,10,6,12.333333333333334,Enrolled
0,1,1,1,20,6,9,6,13.444444444444445,6,9,5,12.6,Graduate
0,1,1,0,18,6,6,6,14.0,6,7,6,13.857142857142858,Graduate
1,1,1,0,20,6,10,1,12.0,6,0,0,0.0,Dropout
0,1,1,0,33,5,5,5,14.2,5,6,5,13.833333333333334,Graduate
0,1,0,0,35,7,11,5,13.34,7,9,5,10.84,Enrolled
0,1,0,0,27,8,12,7,12.457142857142856,8,12,7,12.457142857142856,Enrolled
0,0,0,0,19,6,12,3,11.0,6,12,3,12.0,Dropout
0,1,0,1,31,5,13,4,10.5,5,10,4,10.5,Enrolled
0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,22,13,13,13,14.0,12,13,12,13.0,Graduate
0,1,0,0,39,7,0,0,0.0,8,0,0,0.0,Dropout
0,0,1,0,22,1,1,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,47,5,8,4,10.0,5,8,4,12.5,Enrolled
0,1,1,1,19,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,0,19,6,6,6,13.5,6,6,6,14.333333333333334,Graduate
0,1,0,0,19,7,0,0,0.0,8,0,0,0.0,Dropout
0,1,0,1,21,17,18,17,13.38888888888889,17,18,17,14.88888888888889,Graduate
0,0,0,0,39,7,0,0,0.0,8,0,0,0.0,Dropout
0,1,1,0,19,12,12,12,13.583333333333334,11,12,11,13.583333333333334,Graduate
0,1,1,1,20,0,0,0,0.0,0,0,0,0.0,Enrolled
1,0,1,0,24,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,27,5,9,1,10.0,5,5,0,0.0,Dropout
0,1,1,0,29,5,5,5,15.2,5,5,5,15.2,Graduate
0,1,1,0,20,6,12,4,12.8,6,17,0,0.0,Dropout
0,1,1,0,21,5,7,5,11.166666666666666,5,5,4,11.0,Dropout
0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,Enrolled
0,1,1,0,19,8,9,7,12.828571428571427,8,9,7,12.828571428571427,Graduate
1,0,1,0,19,6,6,6,12.5,6,10,4,12.6,Dropout
0,1,1,1,28,5,12,3,10.0,5,10,3,12.4,Graduate
0,0,0,0,21,6,6,6,11.5,6,10,4,13.25,Graduate
1,0,0,0,23,8,11,7,11.328571428571427,8,11,7,11.328571428571427,Dropout
0,1,0,0,39,6,15,2,13.0,6,13,3,13.0,Enrolled
0,1,0,0,18,7,7,6,13.033333333333331,7,7,6,13.033333333333331,Graduate
0,1,0,0,59,6,8,6,12.166666666666666,6,7,4,11.75,Graduate
1,1,1,0,30,5,6,4,14.5,5,10,3,16.2,Enrolled
0,1,0,0,18,5,7,5,14.4,5,5,5,13.6,Graduate
0,1,0,0,41,6,10,4,12.25,7,9,6,12.5,Enrolled
0,1,0,0,27,7,14,0,0.0,7,14,0,0.0,Dropout
0,1,0,1,18,6,6,6,12.666666666666666,6,6,6,12.0,Graduate
1,0,0,0,20,6,14,2,12.0,6,14,3,11.666666666666666,Dropout
0,0,0,0,32,5,6,0,0.0,5,5,0,0.0,Dropout
0,1,0,0,19,5,5,3,11.666666666666666,5,10,4,10.8,Dropout
0,1,0,0,41,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,0,38,5,12,1,10.0,5,10,0,0.0,Dropout
0,1,1,0,35,7,8,0,0.0,6,9,0,0.0,Dropout
0,1,0,0,27,6,11,4,12.25,6,16,3,12.0,Dropout
0,1,0,0,19,6,10,4,12.0,6,6,6,12.5,Graduate
0,0,0,0,18,6,7,5,12.6,6,6,5,11.8,Enrolled
0,0,0,0,39,5,5,0,0.0,5,5,0,0.0,Dropout
0,0,0,0,37,5,5,0,0.0,5,10,0,0.0,Dropout
0,0,0,0,37,8,8,0,0.0,8,8,0,0.0,Dropout
0,1,0,1,35,16,16,16,12.6875,13,13,13,12.0,Graduate
0,1,0,0,49,13,22,10,10.4,9,18,6,10.666666666666666,Graduate
0,1,0,0,52,15,26,14,10.466666666666669,12,16,12,10.923076923076923,Graduate
0,1,0,0,18,5,10,5,14.333333333333334,5,8,5,13.0,Graduate
0,1,0,1,30,7,7,6,14.666666666666666,6,7,6,14.333333333333334,Graduate
0,1,0,0,21,7,7,7,12.835714285714284,8,8,8,14.23125,Graduate
0,1,1,0,20,5,5,0,0.0,5,0,0,0.0,Dropout
1,1,1,0,18,5,9,0,0.0,5,5,0,0.0,Enrolled
0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,18,8,8,8,13.24875,8,8,8,13.24875,Graduate
0,1,1,0,20,7,10,7,12.857142857142858,7,7,4,12.75,Enrolled
0,1,0,0,21,6,12,5,13.6,6,10,4,14.25,Enrolled
0,1,0,1,22,5,6,3,14.0,5,8,5,12.4,Graduate
1,0,0,0,20,6,11,3,12.0,6,11,2,11.0,Enrolled
0,1,0,0,20,6,9,6,13.166666666666666,6,8,4,14.0,Enrolled
0,1,0,1,19,6,8,6,13.625,6,7,6,12.166666666666666,Graduate
0,1,0,1,18,7,8,7,14.85,8,9,8,15.61111111111111,Graduate
0,1,1,0,21,5,9,4,10.75,5,6,5,11.4,Graduate
1,1,0,0,19,7,11,0,0.0,7,11,2,11.666666666666666,Enrolled
0,1,0,0,37,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,0,45,12,14,12,14.0,7,12,7,13.857142857142858,Enrolled
1,0,1,0,38,6,8,0,0.0,6,10,0,0.0,Dropout
0,0,1,0,55,5,5,0,0.0,5,5,0,0.0,Dropout
1,0,0,0,28,6,17,5,13.0,6,11,4,11.75,Dropout
0,1,0,0,46,8,12,8,12.375,9,11,5,12.4,Graduate
0,1,0,0,22,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,0,46,6,10,5,11.4,6,9,4,13.75,Dropout
0,1,0,0,28,5,9,4,11.25,5,7,4,13.0,Enrolled
1,0,0,0,18,5,7,3,13.0,5,8,3,12.0,Dropout
0,1,1,1,18,0,0,0,0.0,0,0,0,0.0,Enrolled
0,1,1,1,21,6,6,6,13.5,6,6,6,14.166666666666666,Graduate
0,1,0,0,18,6,11,1,11.0,6,11,4,11.0,Enrolled
0,1,0,0,34,5,9,0,0.0,5,10,1,11.0,Dropout
0,1,0,1,21,6,9,5,12.0,6,8,5,11.2,Dropout
0,1,0,1,18,6,8,5,13.0,6,7,6,13.0,Graduate
0,1,1,0,20,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,0,18,5,8,4,12.0,5,8,4,12.25,Enrolled
0,1,1,0,21,5,10,5,11.166666666666666,5,10,3,10.8,Enrolled
0,1,1,0,19,6,13,2,10.5,6,11,1,12.0,Dropout
0,1,1,0,22,6,7,6,12.666666666666666,6,6,6,12.166666666666666,Graduate
0,1,1,0,23,6,6,1,11.0,6,8,0,0.0,Dropout
0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,18,5,6,4,11.5,5,12,2,10.333333333333334,Enrolled
1,0,1,1,19,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,19,5,10,2,10.5,5,5,4,11.75,Enrolled
0,1,1,0,19,5,8,4,12.5,5,6,4,11.0,Enrolled
0,1,1,0,22,7,9,6,12.833333333333334,8,12,6,12.5,Enrolled
0,1,1,1,18,6,7,6,15.571428571428571,6,7,6,16.142857142857142,Graduate
0,1,1,0,18,6,10,4,12.0,6,7,5,11.8,Dropout
1,1,1,0,19,6,6,4,11.25,6,6,3,11.333333333333334,Dropout
0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,21,6,10,6,12.285714285714286,6,11,4,14.25,Enrolled
0,1,1,0,18,6,12,5,11.0,6,11,3,10.333333333333334,Enrolled
0,1,1,0,19,6,8,6,12.142857142857142,6,11,5,13.6,Graduate
1,0,1,0,27,6,11,2,11.5,6,7,0,0.0,Dropout
1,1,1,0,20,12,16,11,12.545454545454543,10,12,8,11.625,Enrolled
0,1,1,0,20,6,10,4,13.0,6,6,6,13.0,Graduate
0,1,1,0,18,8,9,8,12.8875,8,9,8,12.8875,Graduate
0,1,1,0,18,6,6,6,12.666666666666666,6,7,5,13.6,Enrolled
0,1,1,0,18,6,7,6,12.833333333333334,6,7,6,12.571428571428571,Graduate
0,1,1,0,18,5,10,3,10.666666666666666,5,11,2,12.5,Dropout
0,1,1,0,18,5,11,5,13.0,5,7,5,12.4,Enrolled
0,1,0,0,18,7,11,6,11.983333333333334,8,12,8,12.28125,Graduate
0,0,0,0,37,5,9,0,0.0,5,5,0,0.0,Dropout
0,1,0,1,36,6,6,6,11.833333333333334,6,6,6,11.5,Graduate
0,1,0,0,26,6,21,3,12.666666666666666,6,15,2,11.0,Dropout
0,1,0,0,19,5,9,4,13.75,5,8,4,14.5,Graduate
0,1,0,0,24,6,8,5,11.4,6,8,5,11.8,Dropout
0,1,0,1,19,6,8,6,13.166666666666666,6,6,6,13.0,Dropout
0,1,0,1,20,7,10,6,12.833333333333334,8,8,5,11.8,Graduate
0,1,0,0,19,6,8,6,14.125,6,10,5,14.5,Graduate
0,1,0,0,21,5,10,3,11.666666666666666,5,5,5,13.0,Graduate
0,0,0,0,50,7,18,6,10.25,7,14,4,11.25,Dropout
0,1,0,0,47,7,16,6,12.514285714285716,7,15,4,11.75,Dropout
0,1,0,0,24,13,17,10,11.5,13,18,9,10.444444444444445,Dropout
0,0,0,0,48,5,5,1,10.0,5,5,0,0.0,Dropout
0,1,0,1,18,6,7,6,15.714285714285714,6,17,5,12.77777777777778,Graduate
0,1,1,0,32,6,9,4,12.5,7,7,4,11.0,Dropout
0,0,1,0,20,5,6,3,12.0,5,5,4,12.75,Dropout
1,1,1,0,24,5,11,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,53,5,9,4,12.25,5,8,4,11.75,Graduate
1,0,1,0,42,4,5,0,0.0,4,4,0,0.0,Dropout
0,1,1,0,52,5,5,5,13.6,5,5,5,14.2,Graduate
0,1,1,0,54,13,14,13,13.307692307692308,11,12,11,12.818181818181818,Enrolled
0,1,1,0,49,5,6,5,12.2,5,9,5,11.8,Graduate
0,1,1,1,18,6,7,6,12.285714285714286,6,7,6,13.333333333333334,Graduate
0,1,1,0,37,5,12,3,12.0,5,8,4,13.0,Graduate
0,1,1,1,21,7,9,6,13.342857142857143,8,10,7,11.65,Graduate
1,1,1,0,26,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,20,12,12,11,14.272727272727272,12,12,11,14.818181818181818,Graduate
0,1,0,1,19,7,9,7,12.1375,8,9,8,12.91111111111111,Graduate
0,1,0,0,18,6,7,6,14.166666666666666,6,7,6,14.857142857142858,Graduate
0,1,0,0,18,7,7,7,13.528571428571428,8,9,8,14.655555555555557,Graduate
0,1,0,0,20,6,8,5,12.0,6,8,6,11.0,Graduate
0,1,0,0,20,5,5,5,11.4,6,11,1,11.0,Dropout
0,1,0,0,21,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,0,0,22,12,12,12,12.916666666666666,11,16,11,14.5,Graduate
0,1,0,1,18,7,8,7,13.6375,8,8,8,14.3875,Graduate
0,1,0,0,18,7,10,7,12.9,8,15,7,12.142857142857142,Dropout
0,1,0,1,19,8,8,7,14.36,8,8,7,14.36,Graduate
0,1,0,0,19,8,8,7,14.514285714285714,8,8,7,14.514285714285714,Enrolled
0,1,0,0,18,8,8,7,14.7,8,8,7,14.7,Graduate
0,1,0,0,27,5,5,5,15.2,5,6,5,14.0,Enrolled
0,1,0,1,20,7,7,7,13.0,8,8,8,15.0625,Graduate
0,1,0,0,20,6,6,6,13.5,6,6,0,0.0,Dropout
0,1,0,0,20,5,11,5,12.333333333333334,5,7,5,12.6,Graduate
0,1,0,0,19,5,6,5,13.4,5,6,5,13.0,Graduate
0,1,0,0,20,5,7,4,11.75,5,9,2,10.5,Enrolled
0,1,0,1,20,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,0,20,0,0,0,0.0,0,0,0,0.0,Enrolled
0,1,0,0,27,12,17,11,14.727272727272728,9,10,7,14.142857142857142,Graduate
0,1,0,0,18,6,7,6,16.571428571428573,6,6,6,15.666666666666666,Graduate
0,1,0,0,18,7,10,7,15.145,8,8,8,15.7425,Graduate
0,1,0,1,18,7,7,7,13.44285714285714,8,8,8,15.075,Graduate
0,1,0,0,20,5,8,5,14.166666666666666,5,6,4,11.75,Graduate
0,1,0,0,19,6,7,6,14.0,6,7,5,15.0,Enrolled
0,1,0,1,20,6,9,6,11.333333333333334,6,6,6,12.333333333333334,Graduate
0,1,0,0,18,8,8,8,13.76125,8,8,8,13.76125,Graduate
1,0,0,0,22,7,9,5,11.6,9,9,5,10.0,Dropout
1,1,0,1,22,6,7,4,12.75,6,8,5,13.0,Graduate
0,1,0,0,25,5,12,4,12.5,5,10,4,11.0,Enrolled
0,1,0,0,19,6,13,6,15.307692307692308,6,9,6,14.0,Graduate
0,0,0,0,21,6,12,5,13.285714285714286,6,10,4,12.0,Dropout
0,1,0,0,27,7,7,7,14.757142857142856,8,9,8,14.077777777777778,Graduate
0,1,0,0,18,7,7,6,12.766666666666666,7,7,6,12.766666666666666,Graduate
0,0,0,0,18,5,5,5,10.4,6,13,0,0.0,Dropout
0,1,1,0,19,7,0,0,0.0,7,0,0,0.0,Dropout
0,1,1,1,35,5,10,4,10.5,5,6,5,12.6,Graduate
0,1,1,0,23,5,6,4,14.25,5,6,5,13.4,Graduate
0,1,1,0,28,7,11,3,11.916666666666666,7,17,0,0.0,Dropout
0,1,1,0,19,5,10,3,10.666666666666666,5,9,2,14.0,Enrolled
0,1,1,0,19,6,11,4,12.25,6,10,3,12.666666666666666,Enrolled
1,1,1,0,20,5,5,4,12.0,5,6,5,11.6,Dropout
0,1,1,0,21,5,7,3,11.0,5,5,4,12.75,Dropout
0,1,1,0,18,6,6,6,14.166666666666666,6,8,5,13.0,Graduate
0,1,1,0,22,6,6,6,14.666666666666666,6,6,6,15.0,Graduate
0,1,1,0,21,5,11,0,0.0,5,10,5,12.285714285714286,Graduate
1,0,1,0,38,7,8,3,12.666666666666666,5,5,0,0.0,Dropout
0,1,1,0,20,0,0,0,0.0,0,0,0,0.0,Enrolled
0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,24,5,0,0,0.0,5,0,0,0.0,Dropout
0,0,1,0,19,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,1,19,7,7,7,13.7,8,9,8,14.022222222222222,Graduate
0,1,1,0,19,5,7,5,11.8,5,8,4,12.4,Enrolled
0,1,1,0,31,5,0,0,0.0,5,0,0,0.0,Dropout
0,1,1,1,19,6,6,6,13.333333333333334,6,7,6,13.285714285714286,Graduate
0,1,1,0,22,6,7,5,11.4,6,6,6,12.166666666666666,Graduate
0,1,1,0,25,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,18,7,7,7,16.142857142857142,8,9,0,0.0,Dropout
0,1,1,0,30,8,8,0,0.0,8,8,0,0.0,Dropout
0,1,1,1,18,8,8,8,15.63375,8,8,8,15.63375,Graduate
0,1,1,0,18,6,6,6,13.666666666666666,6,6,6,14.5,Graduate
0,1,1,0,18,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,18,6,8,6,12.5,6,7,6,11.5,Graduate
0,1,1,1,25,6,8,6,12.285714285714286,6,6,6,13.0,Graduate
0,1,1,0,18,5,10,2,14.0,5,7,3,11.0,Enrolled
0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,19,5,5,4,10.75,5,6,4,12.25,Enrolled
0,1,1,0,25,7,14,4,12.95,7,11,4,13.125,Dropout
0,1,0,0,19,7,7,6,12.45,7,7,6,12.45,Graduate
0,1,0,0,31,6,12,4,12.25,7,9,7,12.0,Enrolled
0,1,0,1,20,8,8,8,13.38125,8,8,8,13.38125,Graduate
0,0,0,0,33,7,10,5,12.16,6,7,5,11.34,Dropout
1,0,0,0,24,6,11,4,12.5,6,18,2,11.5,Enrolled
0,1,0,1,18,6,8,6,12.75,6,10,6,12.166666666666666,Graduate
0,1,0,0,19,8,8,8,13.3425,8,8,8,13.3425,Graduate
0,1,0,1,20,7,10,7,14.175,8,14,6,13.03125,Graduate
0,1,1,1,33,8,16,1,10.0,8,16,1,10.0,Enrolled
0,1,1,0,24,5,9,0,0.0,5,8,2,14.5,Dropout
0,1,1,0,24,5,7,0,0.0,5,7,0,0.0,Dropout
0,1,1,0,18,5,6,5,12.0,5,8,5,12.142857142857142,Graduate
0,1,0,1,18,6,8,6,10.571428571428571,6,9,5,11.4,Graduate
0,1,0,0,22,12,19,11,14.153846153846152,12,20,12,15.428571428571429,Graduate
0,1,0,1,18,6,9,6,11.166666666666666,6,11,5,12.4,Graduate
0,1,0,0,21,17,20,17,12.0,17,18,17,12.666666666666666,Graduate
0,1,0,0,38,5,11,3,11.333333333333334,5,9,4,12.0,Dropout
0,1,0,1,29,16,17,16,12.588235294117649,13,14,13,13.357142857142858,Graduate
0,1,0,1,20,6,11,4,12.0,6,9,4,10.75,Enrolled
0,0,0,0,18,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,37,12,13,12,12.25,13,13,13,12.846153846153848,Graduate
0,1,1,0,20,5,7,5,11.6,5,5,5,12.8,Graduate
0,0,1,0,20,5,7,4,13.0,5,11,3,12.0,Dropout
1,1,1,0,40,5,11,3,10.666666666666666,5,5,2,12.5,Dropout
0,1,1,0,44,11,21,9,12.333333333333334,11,16,9,11.0,Enrolled
0,0,1,0,21,5,7,2,11.0,5,9,3,11.428571428571429,Dropout
0,1,1,0,21,7,10,6,13.428571428571429,9,9,8,13.125,Graduate
0,1,1,0,18,8,10,8,13.05375,8,10,8,13.05375,Graduate
0,1,1,0,18,7,10,6,12.035714285714286,8,9,7,13.75,Enrolled
0,1,1,0,27,6,6,6,14.166666666666666,6,7,6,13.833333333333334,Graduate
0,0,1,0,38,6,6,0,0.0,6,8,0,0.0,Dropout
0,1,1,0,18,6,11,5,13.6,6,13,3,12.666666666666666,Dropout
0,1,1,0,19,6,7,5,12.2,6,12,2,12.0,Enrolled
0,1,1,0,18,6,8,6,13.714285714285714,6,7,5,13.333333333333334,Dropout
1,0,1,0,19,6,10,3,11.666666666666666,6,11,2,10.0,Dropout
1,0,1,0,44,6,9,1,14.0,6,6,0,0.0,Dropout
0,1,1,0,26,6,20,4,12.5,6,16,3,10.0,Dropout
1,0,1,0,24,6,11,5,11.833333333333334,6,11,4,11.5,Dropout
0,0,1,0,27,6,6,0,0.0,6,8,0,0.0,Dropout
1,0,1,0,27,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,25,17,18,13,11.538461538461538,15,15,10,12.4,Dropout
0,1,1,0,21,9,14,7,11.285714285714286,8,15,4,12.25,Enrolled
0,1,1,1,19,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,20,6,7,5,11.8,6,9,4,12.0,Enrolled
0,1,1,0,20,5,16,0,0.0,5,12,2,10.5,Enrolled
1,0,1,0,20,5,5,0,0.0,5,5,0,0.0,Dropout
0,0,1,1,18,5,5,5,14.2,5,5,5,14.2,Enrolled
1,1,1,0,19,12,12,10,12.7,11,16,10,12.272727272727272,Enrolled
0,0,0,0,22,6,10,3,12.666666666666666,6,7,0,0.0,Dropout
0,1,0,0,19,6,7,6,14.428571428571429,6,8,6,15.0,Graduate
0,1,0,1,18,7,7,7,13.117142857142856,8,9,7,12.6,Graduate
1,1,0,0,20,6,7,6,12.666666666666666,6,7,6,11.833333333333334,Graduate
0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,36,6,7,6,15.285714285714286,6,6,6,16.5,Graduate
1,1,1,0,19,5,12,3,10.5,5,8,4,11.25,Graduate
0,1,1,1,21,11,11,11,12.636363636363637,9,11,9,12.6,Graduate
0,1,0,0,26,5,6,0,0.0,5,0,0,0.0,Dropout
1,0,0,0,29,9,9,3,14.333333333333334,7,8,1,14.0,Dropout
0,0,1,0,26,8,14,8,15.125,6,12,6,13.666666666666666,Enrolled
0,1,1,0,27,7,0,0,0.0,8,0,0,0.0,Dropout
1,1,1,0,32,7,16,3,12.0,8,10,3,10.333333333333334,Enrolled
0,1,0,1,23,6,10,4,14.25,6,8,5,12.0,Enrolled
0,1,0,0,24,5,12,2,10.5,5,9,4,10.0,Enrolled
0,1,0,1,19,6,7,6,13.5,6,7,6,14.428571428571429,Graduate
0,1,1,0,25,6,14,5,11.666666666666666,6,11,4,12.0,Enrolled
0,1,1,0,19,6,13,5,10.8,6,12,3,10.0,Enrolled
0,0,1,0,20,4,4,0,0.0,4,8,0,0.0,Dropout
0,1,1,0,33,9,11,9,12.8,7,9,7,11.428571428571429,Graduate
1,1,1,0,35,5,6,5,10.8,5,7,5,12.0,Dropout
0,1,1,0,23,5,8,4,11.4,5,7,4,11.0,Graduate
0,1,1,0,19,7,7,7,13.725714285714286,8,8,8,14.5,Graduate
0,1,1,0,21,6,6,5,12.8,6,9,5,12.25,Enrolled
0,1,1,1,21,6,6,6,13.5,6,6,6,11.166666666666666,Graduate
0,1,1,0,27,8,8,7,15.57,8,8,7,15.57,Dropout
1,1,1,0,19,5,10,4,11.0,5,13,2,12.0,Enrolled
0,1,1,0,28,7,7,7,14.114285714285714,8,9,8,15.91111111111111,Dropout
0,1,1,0,25,5,12,3,11.0,5,12,4,11.5,Enrolled
0,1,1,0,42,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,27,5,6,4,13.5,5,6,4,13.75,Graduate
0,1,1,0,23,6,9,4,11.25,6,10,0,0.0,Dropout
0,1,1,1,18,6,7,6,12.142857142857142,6,8,6,11.333333333333334,Graduate
0,1,1,0,26,8,8,7,13.075714285714286,8,8,7,13.075714285714286,Graduate
0,1,1,0,18,5,0,0,0.0,5,0,0,0.0,Dropout
1,1,1,0,29,5,9,3,11.0,5,11,2,13.5,Dropout
0,1,1,0,22,6,16,0,0.0,6,7,0,0.0,Dropout
0,1,0,0,21,7,12,4,13.125,7,8,6,12.333333333333334,Enrolled
0,1,0,1,19,8,8,7,13.512857142857142,8,8,7,13.512857142857142,Graduate
0,1,0,1,18,6,7,6,12.833333333333334,6,6,6,12.166666666666666,Graduate
0,1,0,1,18,5,8,3,15.0,5,9,3,11.666666666666666,Dropout
1,0,0,0,40,6,12,5,12.8,6,16,3,13.333333333333334,Dropout
1,0,0,0,20,6,14,3,12.333333333333334,6,16,0,0.0,Dropout
0,1,1,0,18,8,15,5,12.288,8,15,5,12.288,Dropout
0,1,1,0,31,12,21,12,12.333333333333334,10,13,7,13.285714285714286,Graduate
0,1,1,1,18,5,9,4,11.5,5,5,5,12.8,Graduate
0,1,1,0,22,6,6,6,11.833333333333334,6,11,4,11.142857142857142,Dropout
1,0,1,0,38,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,33,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,1,19,5,10,5,11.8,5,12,3,11.5,Enrolled
0,1,1,0,18,6,0,0,0.0,6,0,0,0.0,Dropout
0,0,1,1,18,5,6,5,12.2,5,8,4,12.0,Enrolled
0,1,1,0,27,6,6,6,12.333333333333334,5,5,5,13.0,Graduate
0,1,1,0,26,6,7,6,12.428571428571429,6,6,6,12.833333333333334,Graduate
0,1,0,1,19,7,7,7,12.765714285714289,8,9,8,13.544444444444444,Graduate
0,1,1,0,44,7,11,5,12.1,7,10,5,12.6,Dropout
0,1,1,0,19,5,10,5,12.0,5,9,5,11.5,Graduate
0,1,1,0,20,6,6,0,0.0,6,6,0,0.0,Dropout
1,1,1,0,24,6,10,6,14.88888888888889,6,11,6,13.727272727272728,Enrolled
0,1,0,0,31,14,19,13,11.357142857142858,14,14,13,12.0,Graduate
0,1,0,0,25,6,6,6,13.5,6,6,6,12.5,Graduate
1,0,0,0,19,6,6,0,0.0,6,0,0,0.0,Dropout
0,1,0,0,18,7,7,7,13.884285714285712,8,9,8,14.75,Dropout
0,0,0,0,19,6,12,5,13.0,6,12,3,11.666666666666666,Enrolled
0,1,0,1,19,7,11,4,12.65,7,9,5,11.1,Enrolled
0,1,0,0,19,5,10,1,11.0,5,13,0,0.0,Enrolled
0,1,0,0,24,6,12,2,11.666666666666666,6,20,2,10.5,Dropout
0,1,0,0,20,6,6,6,14.5,6,6,6,12.666666666666666,Graduate
0,1,0,0,18,6,7,6,14.714285714285714,6,7,6,14.166666666666666,Graduate
0,1,0,1,18,6,7,6,13.285714285714286,6,6,6,14.333333333333334,Graduate
0,1,0,0,21,5,13,3,11.333333333333334,5,12,2,10.5,Enrolled
1,0,0,0,28,7,7,0,0.0,7,7,0,0.0,Dropout
0,1,0,1,18,5,11,4,11.571428571428571,5,9,5,12.0,Enrolled
1,1,0,0,18,6,10,5,13.0,6,10,4,11.5,Dropout
